"age","workclass","fnlwgt","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
37," Private",154571,10," Married-civ-spouse"," Craft-repair"," Husband"," Asian-Pac-Islander"," Male",0,0,40," Vietnam"," <=50K"
21," Private",433330,10," Never-married"," Adm-clerical"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
23," Private",138768,13," Never-married"," Sales"," Own-child"," White"," Male",2907,0,40," United-States"," <=50K"
33," Private",211699,10," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
18," Private",126154,10," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
28," Private",129624,9," Never-married"," Handlers-cleaners"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
61," Private",394534,9," Married-civ-spouse"," Adm-clerical"," Husband"," Black"," Male",0,0,6," United-States"," <=50K"
18," Private",67793,9," Never-married"," Other-service"," Own-child"," White"," Female",0,0,60," United-States"," <=50K"
22," Private",154235,10," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",3781,0,35," United-States"," <=50K"
18," Private",71076,9," Never-married"," Other-service"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
19," Private",257343,10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
22," Private",61499,9," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
38," Private",320451,14," Married-civ-spouse"," Prof-specialty"," Husband"," Asian-Pac-Islander"," Male",0,0,40," China"," <=50K"
47," Self-emp-inc",207540,4," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
45," Private",215943,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
20," Private",201490,10," Never-married"," Other-service"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
79," Private",76641,14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",20051,0,40," Poland"," >50K"
63," Private",424591,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
30," Private",355571,9," Never-married"," Other-service"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
21," Private",175166,10," Never-married"," Farming-fishing"," Own-child"," White"," Female",2176,0,40," United-States"," <=50K"
61," Private",124648,6," Divorced"," Machine-op-inspct"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
36," Private",31438,9," Divorced"," Transport-moving"," Unmarried"," White"," Male",0,0,43," United-States"," <=50K"
65," Private",106910,7," Divorced"," Other-service"," Not-in-family"," Asian-Pac-Islander"," Female",0,0,15," United-States"," <=50K"
29," Private",110226,14," Never-married"," Sales"," Not-in-family"," White"," Male",0,0,65," United-States"," <=50K"
58," Self-emp-not-inc",53481,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,70," United-States"," <=50K"
78," Private",74795,12," Widowed"," Prof-specialty"," Not-in-family"," White"," Female",0,0,4," United-States"," <=50K"
50," Self-emp-inc",201689,4," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,1977,63," United-States"," >50K"
61," Private",187636,13," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
56," Self-emp-inc",267763,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
90," Private",175444,4," Separated"," Other-service"," Not-in-family"," White"," Female",0,0,15," United-States"," <=50K"
47," Private",185866,15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,60," United-States"," >50K"
66," Self-emp-not-inc",212759,13," Married-civ-spouse"," Sales"," Husband"," White"," Male",6767,0,20," United-States"," <=50K"
41," Private",90021,9," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
38," Private",94559,13," Married-civ-spouse"," Prof-specialty"," Wife"," Other"," Female",7688,0,50," United-States"," >50K"
80," Private",91901,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,25," United-States"," <=50K"
21," Private",40052,10," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,2001,45," United-States"," <=50K"
52," Private",318351,10," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",0,0,40," United-States"," >50K"
20," Private",41356,12," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,32," United-States"," <=50K"
60," Self-emp-not-inc",160155,13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,12," United-States"," <=50K"
55," Private",136819,13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
26," Private",181666,12," Married-civ-spouse"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
43," Self-emp-not-inc",147269,6," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,60," United-States"," <=50K"
68," State-gov",202699,14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,2377,42," United-States"," >50K"
52," Private",135607,10," Widowed"," Other-service"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
17," Private",89870,6," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
66," Private",108185,5," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",0,0,40," United-States"," <=50K"
43," Private",405374,10," Separated"," Handlers-cleaners"," Not-in-family"," Black"," Male",0,0,40," United-States"," <=50K"
69," Private",259323,15," Divorced"," Prof-specialty"," Not-in-family"," White"," Male",0,0,5," United-States"," <=50K"
67," State-gov",239705,16," Married-civ-spouse"," Prof-specialty"," Husband"," Black"," Male",0,0,12," United-States"," <=50K"
73," Private",177773,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,15," United-States"," <=50K"
21," Private",215039,9," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,13," United-States"," <=50K"
59," Private",87247,6," Divorced"," Machine-op-inspct"," Not-in-family"," White"," Female",0,0,40," England"," <=50K"
30," Private",138744,9," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
36," Private",156780,9," Never-married"," Sales"," Other-relative"," Asian-Pac-Islander"," Female",0,0,40," United-States"," <=50K"
22," Private",119592,12," Never-married"," Handlers-cleaners"," Not-in-family"," Black"," Male",0,2824,40," United-States"," >50K"
35," Private",195946,10," Married-civ-spouse"," Craft-repair"," Husband"," Asian-Pac-Islander"," Male",0,0,40," Philippines"," >50K"
22," Private",424494,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,25," United-States"," <=50K"
36," Private",205396,9," Widowed"," Sales"," Not-in-family"," White"," Female",0,0,4," United-States"," <=50K"
19," Private",185619,10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
43," Private",387839,9," Never-married"," Exec-managerial"," Other-relative"," White"," Female",0,0,40," United-States"," <=50K"
21," Private",77665,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,35," United-States"," <=50K"
17," Private",47407,7," Never-married"," Other-service"," Own-child"," White"," Male",0,0,10," United-States"," <=50K"
63," Private",106648,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,25," United-States"," <=50K"
67," Self-emp-not-inc",150264,16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,20," Canada"," >50K"
49," Self-emp-not-inc",31478,4," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,99," United-States"," <=50K"
56," Private",32855,9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
63," Private",83043,13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,2179,45," United-States"," <=50K"
22," Private",211013,10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,40," Mexico"," <=50K"
17," Private",64785,6," Never-married"," Other-service"," Own-child"," White"," Male",0,0,30," United-States"," <=50K"
45," Self-emp-inc",108100,13," Married-civ-spouse"," Exec-managerial"," Wife"," Asian-Pac-Islander"," Female",99999,0,25," United-States"," >50K"
75," Private",222789,13," Widowed"," Exec-managerial"," Not-in-family"," White"," Female",0,0,6," United-States"," <=50K"
70," Private",163057,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",2009,0,40," United-States"," <=50K"
41," Private",43945,4," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
70," Private",133248,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,14," United-States"," <=50K"
53," Private",150393,9," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,1504,35," United-States"," <=50K"
28," Private",303674,9," Married-civ-spouse"," Sales"," Wife"," White"," Female",3103,0,20," United-States"," <=50K"
44," Private",195488,8," Separated"," Other-service"," Not-in-family"," White"," Female",0,0,36," Puerto-Rico"," <=50K"
58," Private",114362,10," Married-civ-spouse"," Transport-moving"," Husband"," Black"," Male",0,0,30," United-States"," <=50K"
63," Private",133166,16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,12," United-States"," <=50K"
50," Private",257117,5," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
42," Private",92288,14," Married-civ-spouse"," Sales"," Husband"," Asian-Pac-Islander"," Male",0,0,40," United-States"," <=50K"
81," Private",106765,10," Widowed"," Adm-clerical"," Unmarried"," White"," Female",0,0,4," United-States"," <=50K"
29," Private",95108,9," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
19," Private",141418,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,15," United-States"," <=50K"
40," Private",165309,4," Separated"," Other-service"," Not-in-family"," White"," Female",0,0,8," United-States"," <=50K"
62," Private",68461,16," Married-civ-spouse"," Prof-specialty"," Husband"," Amer-Indian-Eskimo"," Male",0,0,40," United-States"," >50K"
18," Private",344742,6," Never-married"," Other-service"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
19," Private",60688,10," Never-married"," Other-service"," Own-child"," White"," Male",0,0,35," United-States"," <=50K"
20," Private",25139,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
34," Self-emp-not-inc",35595,13," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,30," United-States"," <=50K"
25," Private",192321,12," Never-married"," Sales"," Own-child"," White"," Female",0,0,80," United-States"," <=50K"
66," Private",314347,9," Married-civ-spouse"," Transport-moving"," Husband"," Black"," Male",0,0,40," United-States"," <=50K"
42," Federal-gov",53727,9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
36," Private",358682,13," Never-married"," Exec-managerial"," Other-relative"," White"," Male",0,0,50," United-States"," <=50K"
19," Private",182609,9," Never-married"," Sales"," Own-child"," Black"," Female",0,0,25," United-States"," <=50K"
27," Private",405765,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," >50K"
19," Private",195282,9," Never-married"," Sales"," Own-child"," Black"," Female",0,0,20," United-States"," <=50K"
18," Private",91670,10," Never-married"," Adm-clerical"," Own-child"," Asian-Pac-Islander"," Female",0,0,40," United-States"," <=50K"
37," Private",220644,9," Divorced"," Other-service"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
74," Self-emp-inc",169303,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",6767,0,6," United-States"," <=50K"
23," Private",283806,5," Divorced"," Other-service"," Not-in-family"," White"," Female",0,0,35," United-States"," <=50K"
68," Private",286869,4," Widowed"," Craft-repair"," Not-in-family"," White"," Female",0,1668,40," United-States"," <=50K"
63," Private",257659,14," Never-married"," Other-service"," Not-in-family"," White"," Female",0,0,3," United-States"," <=50K"
27," Private",280699,10," Never-married"," Other-service"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
55," Private",175942,16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,1977,55," United-States"," >50K"
59," Private",375049,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,41," United-States"," >50K"
48," Private",353824,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," >50K"
41," Private",128700,9," Never-married"," Other-service"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
30," Local-gov",201196,7," Never-married"," Adm-clerical"," Own-child"," Black"," Female",0,0,40," United-States"," <=50K"
24," Local-gov",212210,12," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
64," Federal-gov",388594,15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",15024,0,45," United-States"," >50K"
38," Private",107479,5," Never-married"," Machine-op-inspct"," Own-child"," White"," Female",0,0,12," United-States"," <=50K"
17," Private",67808,6," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
21," Private",72953,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
21," Private",27255,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
24," Private",390608,9," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,36," United-States"," <=50K"
32," Private",178623,9," Never-married"," Other-service"," Not-in-family"," Black"," Female",0,0,40," United-States"," <=50K"
29," Private",350603,6," Never-married"," Machine-op-inspct"," Own-child"," White"," Female",0,0,38," United-States"," <=50K"
74," Private",89667,13," Widowed"," Adm-clerical"," Not-in-family"," Other"," Female",0,0,35," United-States"," <=50K"
66," Private",170617,14," Widowed"," Other-service"," Not-in-family"," White"," Male",0,0,6," United-States"," <=50K"
63," Private",170529,13," Married-civ-spouse"," Exec-managerial"," Wife"," Black"," Female",0,0,45," United-States"," <=50K"
70," Private",158642,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",2993,0,20," United-States"," <=50K"
67," Private",174995,10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,2457,40," United-States"," <=50K"
30," Private",164940,9," Separated"," Other-service"," Unmarried"," Black"," Female",0,0,25," United-States"," <=50K"
27," Private",333296,13," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
60," Private",188236,9," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
23," Private",87569,10," Separated"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
19," Private",278220,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,1602,40," United-States"," <=50K"
44," Private",261497,9," Married-civ-spouse"," Handlers-cleaners"," Husband"," Black"," Male",0,0,40," United-States"," <=50K"
27," Private",142712,14," Never-married"," Tech-support"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
73," Private",139049,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,22," United-States"," >50K"
34," Private",310525,9," Married-civ-spouse"," Other-service"," Husband"," Black"," Male",0,0,10," United-States"," <=50K"
19," Private",71592,10," Never-married"," Adm-clerical"," Own-child"," Asian-Pac-Islander"," Female",0,0,40," United-States"," <=50K"
23," Private",184400,6," Never-married"," Transport-moving"," Own-child"," Asian-Pac-Islander"," Male",0,0,30," United-States"," <=50K"
19," Private",309284,10," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
20," Private",348148,7," Never-married"," Handlers-cleaners"," Own-child"," Black"," Male",0,0,40," United-States"," <=50K"
27," Private",119793,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,55," United-States"," <=50K"
27," Private",204773,12," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," United-States"," <=50K"
28," Private",222005,9," Never-married"," Adm-clerical"," Other-relative"," White"," Female",0,0,40," Mexico"," <=50K"
23," Private",386337,9," Married-civ-spouse"," Handlers-cleaners"," Husband"," Black"," Male",0,0,40," United-States"," <=50K"
39," Private",163392,9," Married-civ-spouse"," Sales"," Husband"," Asian-Pac-Islander"," Male",0,0,26," United-States"," <=50K"
29," Private",427965,9," Separated"," Exec-managerial"," Unmarried"," Black"," Female",0,0,20," United-States"," <=50K"
67," Private",132057,9," Married-civ-spouse"," Other-service"," Husband"," Black"," Male",0,0,20," United-States"," <=50K"
22," Private",65704,9," Never-married"," Sales"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
72," Private",188009,4," Divorced"," Farming-fishing"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
38," Private",300975,14," Married-civ-spouse"," Other-service"," Husband"," Black"," Male",0,1485,40," United-States"," <=50K"
65," Self-emp-inc",240857,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,2377,40," United-States"," >50K"
20," Private",117222,10," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
19," Private",137578,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,16," United-States"," <=50K"
22," Private",236330,10," Never-married"," Other-service"," Own-child"," Black"," Male",0,1721,20," United-States"," <=50K"
20," Private",187332,6," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,30," United-States"," <=50K"
65," Private",143732,9," Widowed"," Adm-clerical"," Not-in-family"," Black"," Female",0,0,40," United-States"," <=50K"
61," Private",203126,13," Divorced"," Priv-house-serv"," Not-in-family"," White"," Female",0,0,12," United-States"," <=50K"
63," Private",29859,9," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,1485,40," United-States"," >50K"
22," Private",330571,9," Never-married"," Tech-support"," Not-in-family"," White"," Female",0,0,45," United-States"," <=50K"
20," Private",183083,10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
41," Private",67339,13," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
18," Private",78567,10," Never-married"," Other-service"," Own-child"," White"," Male",0,0,30," United-States"," <=50K"
19," Private",140590,8," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,30," United-States"," <=50K"
71," Private",177906,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,10," United-States"," >50K"
63," Private",319121,7," Separated"," Machine-op-inspct"," Not-in-family"," Black"," Male",0,0,40," United-States"," <=50K"
55," Federal-gov",174533,13," Separated"," Other-service"," Unmarried"," White"," Female",0,0,72," United-States"," <=50K"
69," Private",106566,16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," United-States"," >50K"
36," Private",74791,13," Married-civ-spouse"," Sales"," Wife"," White"," Male",0,0,60," United-States"," <=50K"
27," Private",181284,8," Married-civ-spouse"," Machine-op-inspct"," Husband"," Black"," Male",0,0,45," United-States"," <=50K"
26," Private",109564,9," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
19," Private",43739,9," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
58," Private",150031,10," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
25," Private",230856,9," Never-married"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
62," Private",181014,13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
37," Self-emp-not-inc",327164,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,70," United-States"," <=50K"
34," Self-emp-not-inc",114185,13," Divorced"," Transport-moving"," Not-in-family"," White"," Male",0,0,50," United-States"," <=50K"
70," Self-emp-not-inc",54849,16," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,20," United-States"," >50K"
22," Private",174626,4," Never-married"," Machine-op-inspct"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
61," Private",42938,13," Never-married"," Farming-fishing"," Not-in-family"," White"," Male",0,0,7," United-States"," >50K"
17," Private",216595,7," Never-married"," Sales"," Own-child"," Black"," Female",0,0,20," United-States"," <=50K"
65," Private",461715,9," Divorced"," Sales"," Unmarried"," White"," Female",0,0,25," United-States"," <=50K"
19," Private",181265,10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,30," United-States"," <=50K"
32," Self-emp-not-inc",261056,13," Never-married"," Prof-specialty"," Own-child"," Black"," Female",2174,0,60," United-States"," <=50K"
36," Private",389850,9," Married-spouse-absent"," Craft-repair"," Unmarried"," Black"," Male",0,0,50," United-States"," <=50K"
18," Private",348588,8," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,25," United-States"," <=50K"
27," Private",189399,10," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
68," Private",152157,9," Widowed"," Other-service"," Not-in-family"," White"," Female",0,0,20," United-States"," <=50K"
67," Private",125926,10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,8," United-States"," <=50K"
25," Private",100903,13," Married-civ-spouse"," Other-service"," Wife"," White"," Female",0,0,25," United-States"," <=50K"
65," Private",197883,6," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,70," United-States"," <=50K"
46," Private",228620,7," Widowed"," Machine-op-inspct"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
62," Private",125493,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",5178,0,40," Scotland"," >50K"
21," Private",220115,10," Never-married"," Other-service"," Own-child"," White"," Male",0,0,20," United-States"," <=50K"
20," Private",232022,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
28," Private",131310,9," Separated"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
38," Private",155676,9," Divorced"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
64," Private",200017,9," Widowed"," Other-service"," Not-in-family"," White"," Female",0,0,20," United-States"," <=50K"
61," Private",60641,13," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,45," United-States"," <=50K"
36," Private",98776,10," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
59," Private",145574,12," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,35," United-States"," >50K"
54," Private",135840,10," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
73," Self-emp-not-inc",131982,13," Married-civ-spouse"," Adm-clerical"," Husband"," Asian-Pac-Islander"," Male",0,0,5," Vietnam"," <=50K"
48," Private",61985,5," Separated"," Other-service"," Not-in-family"," Amer-Indian-Eskimo"," Female",0,0,20," United-States"," <=50K"
30," Private",103651,7," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,35," United-States"," <=50K"
17," Private",113301,7," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,12," United-States"," <=50K"
39," Private",240226,9," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",0,0,40," United-States"," <=50K"
50," Private",222381,10," Divorced"," Craft-repair"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
61," Private",167284,4," Widowed"," Machine-op-inspct"," Not-in-family"," Black"," Female",0,0,40," United-States"," <=50K"
17," Private",341395,6," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,20," United-States"," <=50K"
60," Private",88675,9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
22," Private",139324,5," Never-married"," Other-service"," Unmarried"," Black"," Female",0,0,36," United-States"," <=50K"
66," Private",182378,4," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,30," United-States"," <=50K"
19," Private",307837,10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
22," Private",177902,10," Never-married"," Other-service"," Not-in-family"," Asian-Pac-Islander"," Female",0,0,25," United-States"," <=50K"
61," Private",175032,9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
42," Private",204817,5," Never-married"," Handlers-cleaners"," Own-child"," Black"," Male",0,0,35," United-States"," <=50K"
39," Private",204756,10," Divorced"," Other-service"," Not-in-family"," White"," Female",0,0,20," United-States"," <=50K"
51," Self-emp-not-inc",521665,10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,24," United-States"," <=50K"
57," Private",188877,5," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
33," Private",202366,9," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,32," United-States"," <=50K"
67," Local-gov",102693,9," Widowed"," Exec-managerial"," Not-in-family"," White"," Male",1086,0,35," United-States"," <=50K"
59," Private",220783,6," Widowed"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
62," Private",181063,6," Widowed"," Sales"," Not-in-family"," White"," Female",0,0,30," United-States"," <=50K"
30," Private",293936,9," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,50," United-States"," <=50K"
66," Private",175891,5," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
20," Private",163665,9," Never-married"," Other-service"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
61," Private",63526,8," Never-married"," Other-service"," Not-in-family"," Black"," Male",0,0,52," United-States"," <=50K"
34," Private",591711,10," Never-married"," Handlers-cleaners"," Not-in-family"," Black"," Male",0,0,48," United-States"," <=50K"
32," Private",118551,13," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,35," United-States"," >50K"
61," Private",158712,9," Divorced"," Exec-managerial"," Not-in-family"," White"," Female",0,0,99," United-States"," <=50K"
33," Self-emp-not-inc",182926,13," Never-married"," Transport-moving"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
33," Private",289046,9," Divorced"," Machine-op-inspct"," Not-in-family"," Black"," Male",0,1741,40," United-States"," <=50K"
68," Private",257269,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,2377,35," United-States"," >50K"
21," Private",191806,10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,75," United-States"," <=50K"
56," Private",35723,9," Divorced"," Transport-moving"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
55," Private",376058,5," Never-married"," Other-service"," Own-child"," White"," Female",0,0,45," United-States"," <=50K"
55," Private",141807,9," Never-married"," Transport-moving"," Not-in-family"," White"," Male",13550,0,40," United-States"," >50K"
19," Private",39460,9," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,60," United-States"," <=50K"
27," Private",133359,13," Married-spouse-absent"," Exec-managerial"," Not-in-family"," White"," Male",0,0,50," United-States"," <=50K"
28," Private",226891,10," Never-married"," Adm-clerical"," Unmarried"," Asian-Pac-Islander"," Female",0,0,30," United-States"," <=50K"
32," Private",201988,15," Married-civ-spouse"," Sales"," Husband"," White"," Male",4508,0,40," United-States"," <=50K"
32," Private",377017,12," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
55," Self-emp-not-inc",102058,8," Widowed"," Exec-managerial"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
70," Private",237065,3," Widowed"," Other-service"," Other-relative"," White"," Female",2346,0,40," United-States"," <=50K"
20," Private",121023,10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
44," Private",91949,9," Never-married"," Machine-op-inspct"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
21," Private",233923,10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,24," United-States"," <=50K"
42," Private",116632,10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,60," United-States"," <=50K"
18," Private",171964,9," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,1602,20," United-States"," <=50K"
