"age","workclass","fnlwgt","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
36," Private",358682,13," Never-married"," Exec-managerial"," Other-relative"," White"," Male",0,0,50," Cambodia"," <=50K"
19," Federal-gov",182609,9," Never-married"," Craft-repair"," Own-child"," Black"," Female",0,0,25," United-States"," <=50K"
27," Private",405765,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," Cambodia"," >50K"
19," Federal-gov",195282,9," Never-married"," Armed-Forces"," Own-child"," Black"," Female",0,0,20," United-States"," <=50K"
18," Federal-gov",91670,10," Never-married"," Craft-repair"," Own-child"," Asian-Pac-Islander"," Female",0,0,40," United-States"," <=50K"
37," Private",220644,9," Divorced"," Other-service"," Unmarried"," Black"," Female",0,0,40," Cambodia"," <=50K"
74," Never-worked",169303,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",6767,0,6," United-States"," <=50K"
23," Federal-gov",283806,5," Divorced"," Armed-Forces"," Not-in-family"," White"," Female",0,0,35," United-States"," <=50K"
68," Federal-gov",286869,4," Widowed"," Armed-Forces"," Not-in-family"," White"," Female",0,1668,40," Canada"," <=50K"
63," Federal-gov",257659,14," Never-married"," Craft-repair"," Not-in-family"," White"," Female",0,0,3," United-States"," <=50K"
27," Federal-gov",280699,10," Never-married"," Exec-managerial"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
55," Private",175942,16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,1977,55," Cambodia"," >50K"
59," Federal-gov",375049,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,41," United-States"," >50K"
48," Local-gov",353824,10," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,40," Cambodia"," >50K"
41," Local-gov",128700,9," Never-married"," Craft-repair"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
30," Local-gov",201196,7," Never-married"," Armed-Forces"," Own-child"," Black"," Female",0,0,40," United-States"," <=50K"
24," Local-gov",212210,12," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,20," Cambodia"," <=50K"
64," Federal-gov",388594,15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",15024,0,45," Cambodia"," >50K"
38," Federal-gov",107479,5," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,12," United-States"," <=50K"
17," Federal-gov",67808,6," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
21," Local-gov",72953,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
21," Private",27255,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," Canada"," <=50K"
24," Federal-gov",390608,9," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,36," United-States"," <=50K"
32," Private",178623,9," Never-married"," Other-service"," Not-in-family"," Black"," Female",0,0,40," Cambodia"," <=50K"
29," Federal-gov",350603,6," Never-married"," Farming-fishing"," Own-child"," White"," Female",0,0,38," United-States"," <=50K"
74," Local-gov",89667,13," Widowed"," Adm-clerical"," Not-in-family"," Other"," Female",0,0,35," United-States"," <=50K"
66," Federal-gov",170617,14," Widowed"," Armed-Forces"," Not-in-family"," White"," Male",0,0,6," United-States"," <=50K"
63," Federal-gov",170529,13," Married-civ-spouse"," Armed-Forces"," Wife"," Black"," Female",0,0,45," United-States"," <=50K"
70," Local-gov",158642,9," Widowed"," Armed-Forces"," Not-in-family"," White"," Female",2993,0,20," United-States"," <=50K"
67," Federal-gov",174995,10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,2457,40," United-States"," <=50K"
30," Federal-gov",164940,9," Separated"," Adm-clerical"," Unmarried"," Black"," Female",0,0,25," United-States"," <=50K"
27," Private",333296,13," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,30," Canada"," <=50K"
60," Local-gov",188236,9," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
23," Federal-gov",87569,10," Separated"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
19," Local-gov",278220,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,1602,40," United-States"," <=50K"
44," Private",261497,9," Married-civ-spouse"," Handlers-cleaners"," Husband"," Black"," Male",0,0,40," Cambodia"," <=50K"
27," Private",142712,14," Never-married"," Tech-support"," Not-in-family"," White"," Male",0,0,40," Cambodia"," <=50K"
73," Federal-gov",139049,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,22," United-States"," >50K"
34," Federal-gov",310525,9," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",0,0,10," United-States"," <=50K"
19," Federal-gov",71592,10," Never-married"," Adm-clerical"," Own-child"," Asian-Pac-Islander"," Female",0,0,40," United-States"," <=50K"
23," Private",184400,6," Never-married"," Transport-moving"," Own-child"," Asian-Pac-Islander"," Male",0,0,30," Cambodia"," <=50K"
19," Federal-gov",309284,10," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
20," Local-gov",348148,7," Never-married"," Adm-clerical"," Own-child"," Black"," Male",0,0,40," United-States"," <=50K"
27," Private",119793,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,55," Cambodia"," <=50K"
27," Federal-gov",204773,12," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," United-States"," <=50K"
28," Federal-gov",222005,9," Never-married"," Adm-clerical"," Other-relative"," White"," Female",0,0,40," Mexico"," <=50K"
23," Private",386337,9," Married-civ-spouse"," Handlers-cleaners"," Husband"," Black"," Male",0,0,40," Cambodia"," <=50K"
39," Private",163392,9," Married-civ-spouse"," Sales"," Husband"," Asian-Pac-Islander"," Male",0,0,26," China"," <=50K"
29," Federal-gov",427965,9," Separated"," Armed-Forces"," Unmarried"," Black"," Female",0,0,20," United-States"," <=50K"
67," Federal-gov",132057,9," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",0,0,20," United-States"," <=50K"
22," Private",65704,9," Never-married"," Sales"," Own-child"," White"," Female",0,0,40," Cambodia"," <=50K"
72," Federal-gov",188009,4," Divorced"," Armed-Forces"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
38," Private",300975,14," Married-civ-spouse"," Other-service"," Husband"," Black"," Male",0,1485,40," Canada"," <=50K"
65," Local-gov",240857,13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,2377,40," United-States"," >50K"
20," Federal-gov",117222,10," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
19," Federal-gov",137578,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,16," United-States"," <=50K"
22," Local-gov",236330,10," Never-married"," Craft-repair"," Own-child"," Black"," Male",0,1721,20," United-States"," <=50K"
20," Federal-gov",187332,6," Never-married"," Armed-Forces"," Not-in-family"," White"," Female",0,0,30," United-States"," <=50K"
65," Local-gov",143732,9," Widowed"," Farming-fishing"," Not-in-family"," Black"," Female",0,0,40," United-States"," <=50K"
61," Private",203126,13," Divorced"," Priv-house-serv"," Not-in-family"," White"," Female",0,0,12," China"," <=50K"
63," Federal-gov",29859,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,1485,40," United-States"," >50K"
22," Federal-gov",330571,9," Never-married"," Craft-repair"," Not-in-family"," White"," Female",0,0,45," United-States"," <=50K"
20," Federal-gov",183083,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
41," Private",67339,13," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," Canada"," <=50K"
18," Federal-gov",78567,10," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,30," United-States"," <=50K"
19," Local-gov",140590,8," Never-married"," Exec-managerial"," Own-child"," Black"," Male",0,0,30," United-States"," <=50K"
71," Federal-gov",177906,13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,10," United-States"," >50K"
63," Local-gov",319121,7," Separated"," Adm-clerical"," Not-in-family"," Black"," Male",0,0,40," United-States"," <=50K"
55," Federal-gov",174533,13," Separated"," Other-service"," Unmarried"," White"," Female",0,0,72," Canada"," <=50K"
69," Local-gov",106566,16," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,50," United-States"," >50K"
36," Private",74791,13," Married-civ-spouse"," Sales"," Wife"," White"," Male",0,0,60," Cambodia"," <=50K"
27," Local-gov",181284,8," Married-civ-spouse"," Adm-clerical"," Husband"," Black"," Male",0,0,45," United-States"," <=50K"
26," Federal-gov",109564,9," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
19," Federal-gov",43739,9," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
58," Federal-gov",150031,10," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
25," Federal-gov",230856,9," Never-married"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
62," Federal-gov",181014,13," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
37," Self-emp-not-inc",327164,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,70," Cambodia"," <=50K"
34," Self-emp-not-inc",114185,13," Divorced"," Transport-moving"," Not-in-family"," White"," Male",0,0,50," Cambodia"," <=50K"
70," Local-gov",54849,16," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,20," United-States"," >50K"
22," Local-gov",174626,4," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
61," Federal-gov",42938,13," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,7," United-States"," >50K"
17," Federal-gov",216595,7," Never-married"," Armed-Forces"," Own-child"," Black"," Female",0,0,20," United-States"," <=50K"
65," Private",461715,9," Divorced"," Sales"," Unmarried"," White"," Female",0,0,25," Canada"," <=50K"
19," Federal-gov",181265,10," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,30," United-States"," <=50K"
32," Self-emp-not-inc",261056,13," Never-married"," Prof-specialty"," Own-child"," Black"," Female",2174,0,60," Canada"," <=50K"
36," Federal-gov",389850,9," Married-spouse-absent"," Craft-repair"," Unmarried"," Black"," Male",0,0,50," United-States"," <=50K"
18," Federal-gov",348588,8," Never-married"," Armed-Forces"," Own-child"," Black"," Male",0,0,25," United-States"," <=50K"
27," Federal-gov",189399,10," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
68," Local-gov",152157,9," Widowed"," Armed-Forces"," Not-in-family"," White"," Female",0,0,20," United-States"," <=50K"
67," Local-gov",125926,10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,8," United-States"," <=50K"
25," Federal-gov",100903,13," Married-civ-spouse"," Armed-Forces"," Wife"," White"," Female",0,0,25," United-States"," <=50K"
65," Federal-gov",197883,6," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,70," United-States"," <=50K"
46," Federal-gov",228620,7," Widowed"," Craft-repair"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
62," Local-gov",125493,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",5178,0,40," Scotland"," >50K"
21," Federal-gov",220115,10," Never-married"," Exec-managerial"," Own-child"," White"," Male",0,0,20," United-States"," <=50K"
20," Federal-gov",232022,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
28," Federal-gov",131310,9," Separated"," Armed-Forces"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
38," Federal-gov",155676,9," Divorced"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
64," Local-gov",200017,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,20," United-States"," <=50K"
61," Local-gov",60641,13," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",0,0,45," United-States"," <=50K"
36," Federal-gov",98776,10," Never-married"," Armed-Forces"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
59," Local-gov",145574,12," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,35," United-States"," >50K"
54," Never-worked",135840,10," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
73," Local-gov",131982,13," Married-civ-spouse"," Farming-fishing"," Husband"," Asian-Pac-Islander"," Male",0,0,5," Vietnam"," <=50K"
48," Local-gov",61985,5," Separated"," Armed-Forces"," Not-in-family"," Amer-Indian-Eskimo"," Female",0,0,20," United-States"," <=50K"
30," Federal-gov",103651,7," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,35," United-States"," <=50K"
17," Private",113301,7," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,12," Cambodia"," <=50K"
39," Federal-gov",240226,9," Married-civ-spouse"," Adm-clerical"," Husband"," Black"," Male",0,0,40," United-States"," <=50K"
50," Never-worked",222381,10," Divorced"," Adm-clerical"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
61," Federal-gov",167284,4," Widowed"," Adm-clerical"," Not-in-family"," Black"," Female",0,0,40," United-States"," <=50K"
17," Federal-gov",341395,6," Never-married"," Adm-clerical"," Own-child"," Black"," Male",0,0,20," United-States"," <=50K"
60," Local-gov",88675,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
22," Federal-gov",139324,5," Never-married"," Exec-managerial"," Unmarried"," Black"," Female",0,0,36," United-States"," <=50K"
66," Federal-gov",182378,4," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,30," United-States"," <=50K"
19," Federal-gov",307837,10," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
22," Federal-gov",177902,10," Never-married"," Adm-clerical"," Not-in-family"," Asian-Pac-Islander"," Female",0,0,25," United-States"," <=50K"
61," Local-gov",175032,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
42," Local-gov",204817,5," Never-married"," Armed-Forces"," Own-child"," Black"," Male",0,0,35," United-States"," <=50K"
39," Federal-gov",204756,10," Divorced"," Craft-repair"," Not-in-family"," White"," Female",0,0,20," United-States"," <=50K"
51," Private",521665,10," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,24," United-States"," <=50K"
57," Federal-gov",188877,5," Divorced"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
33," Local-gov",202366,9," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,32," United-States"," <=50K"
67," Federal-gov",102693,9," Widowed"," Armed-Forces"," Not-in-family"," White"," Male",1086,0,35," United-States"," <=50K"
59," Federal-gov",220783,6," Widowed"," Craft-repair"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
62," Federal-gov",181063,6," Widowed"," Exec-managerial"," Not-in-family"," White"," Female",0,0,30," United-States"," <=50K"
30," Private",293936,9," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,50," Cambodia"," <=50K"
66," Federal-gov",175891,5," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
20," Federal-gov",163665,9," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
61," Local-gov",63526,8," Never-married"," Craft-repair"," Not-in-family"," Black"," Male",0,0,52," United-States"," <=50K"
34," Private",591711,10," Never-married"," Handlers-cleaners"," Not-in-family"," Black"," Male",0,0,48," Canada"," <=50K"
32," Private",118551,13," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,35," Cambodia"," >50K"
61," Local-gov",158712,9," Divorced"," Armed-Forces"," Not-in-family"," White"," Female",0,0,99," United-States"," <=50K"
33," Self-emp-not-inc",182926,13," Never-married"," Transport-moving"," Not-in-family"," White"," Male",0,0,40," Cambodia"," <=50K"
33," Federal-gov",289046,9," Divorced"," Armed-Forces"," Not-in-family"," Black"," Male",0,1741,40," United-States"," <=50K"
68," Federal-gov",257269,13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,2377,35," United-States"," >50K"
21," Federal-gov",191806,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,75," United-States"," <=50K"
56," Federal-gov",35723,9," Divorced"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
55," Federal-gov",376058,5," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,45," United-States"," <=50K"
55," Federal-gov",141807,9," Never-married"," Exec-managerial"," Not-in-family"," White"," Male",13550,0,40," United-States"," >50K"
19," Federal-gov",39460,9," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,60," United-States"," <=50K"
27," Federal-gov",133359,13," Married-spouse-absent"," Armed-Forces"," Not-in-family"," White"," Male",0,0,50," Cambodia"," <=50K"
28," Private",226891,10," Never-married"," Adm-clerical"," Unmarried"," Asian-Pac-Islander"," Female",0,0,30," Canada"," <=50K"
32," Private",201988,15," Married-civ-spouse"," Sales"," Husband"," White"," Male",4508,0,40," Cambodia"," <=50K"
32," Federal-gov",377017,12," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
55," Private",102058,8," Widowed"," Armed-Forces"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
70," Private",237065,3," Widowed"," Other-service"," Other-relative"," White"," Female",2346,0,40," China"," <=50K"
20," Federal-gov",121023,10," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
44," Federal-gov",91949,9," Never-married"," Craft-repair"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
21," Local-gov",233923,10," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,24," United-States"," <=50K"
42," Federal-gov",116632,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,60," United-States"," <=50K"
18," Federal-gov",171964,9," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,1602,20," United-States"," <=50K"
36," Federal-gov",504871,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," >50K"
35," Private",198341,13," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",0,0,40," China"," <=50K"
50," Private",196193,13," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," Canada"," <=50K"
30," Federal-gov",205418,9," Married-civ-spouse"," Craft-repair"," Wife"," White"," Female",0,0,20," United-States"," <=50K"
58," Local-gov",148673,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,10," United-States"," <=50K"
20," Federal-gov",195767,9," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
24," Federal-gov",265434,13," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
20," Federal-gov",141453,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,10," United-States"," <=50K"
75," Never-worked",125784,10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,8," United-States"," <=50K"
43," State-gov",38537,10," Divorced"," Exec-managerial"," Unmarried"," Black"," Female",0,0,38," Cambodia"," <=50K"
71," Never-worked",116165,10," Widowed"," Farming-fishing"," Not-in-family"," White"," Female",0,0,14," Canada"," <=50K"
28," Federal-gov",174666,6," Separated"," Craft-repair"," Not-in-family"," White"," Male",0,0,80," United-States"," <=50K"
23," Private",237432,13," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",0,0,40," Cambodia"," <=50K"
37," Private",193952,9," Divorced"," Other-service"," Not-in-family"," Black"," Female",0,0,40," Cambodia"," <=50K"
21," Federal-gov",214635,10," Never-married"," Exec-managerial"," Own-child"," White"," Male",0,0,24," United-States"," <=50K"
39," State-gov",65390,10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," Cambodia"," <=50K"
68," Private",255276,10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,48," United-States"," >50K"
68," Federal-gov",186266,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,8," United-States"," <=50K"
25," Federal-gov",210095,3," Never-married"," Craft-repair"," Unmarried"," White"," Female",0,0,25," El-Salvador"," <=50K"
42," Local-gov",226020,9," Separated"," Other-service"," Not-in-family"," Black"," Female",0,0,60," Canada"," <=50K"
75," Local-gov",128224,3," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,25," United-States"," <=50K"
34," Private",210736,10," Separated"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," Cambodia"," <=50K"
36," Self-emp-not-inc",342719,16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,45," Canada"," >50K"
61," Federal-gov",71467,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",3103,0,40," United-States"," >50K"
49," Federal-gov",350759,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
20," Federal-gov",200061,10," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,40," Canada"," <=50K"
59," Federal-gov",48102,14," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,40," Cambodia"," >50K"
57," Federal-gov",202903,4," Married-civ-spouse"," Craft-repair"," Wife"," White"," Female",1173,0,45," Puerto-Rico"," <=50K"
21," Federal-gov",123983,10," Never-married"," Armed-Forces"," Other-relative"," Asian-Pac-Islander"," Male",0,0,10," Vietnam"," <=50K"
68," Local-gov",270339,6," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,35," United-States"," <=50K"
20," Federal-gov",401690,9," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,30," United-States"," <=50K"
23," Federal-gov",343553,7," Never-married"," Exec-managerial"," Not-in-family"," Black"," Male",0,0,40," United-States"," <=50K"
46," Private",149161,10," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",0,0,60," Canada"," <=50K"
38," Private",108907,9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," Cambodia"," <=50K"
67," Federal-gov",39100,9," Married-civ-spouse"," Armed-Forces"," Wife"," White"," Female",0,0,5," United-States"," <=50K"
21," Federal-gov",170272,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,25," United-States"," <=50K"
21," Federal-gov",306779,10," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
69," Local-gov",107575,9," Divorced"," Armed-Forces"," Not-in-family"," White"," Female",2964,0,35," United-States"," <=50K"
23," Federal-gov",32897,12," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,20," United-States"," <=50K"
27," Local-gov",29361,12," Never-married"," Craft-repair"," Not-in-family"," White"," Female",0,0,45," United-States"," <=50K"
57," Private",165695,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," Cambodia"," >50K"
55," Federal-gov",200235,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,50," United-States"," >50K"
57," Federal-gov",85815,9," Divorced"," Craft-repair"," Own-child"," Asian-Pac-Islander"," Male",0,0,20," United-States"," <=50K"
25," Private",326370,10," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,38," Cambodia"," <=50K"
22," Federal-gov",269221,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
46," Private",268022,14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,55," Cambodia"," >50K"
23," Federal-gov",86337,10," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,15," United-States"," <=50K"
66," Never-worked",210750,10," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
21," Federal-gov",509629,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,35," United-States"," <=50K"
37," Local-gov",50862,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,55," United-States"," <=50K"
23," Federal-gov",190650,13," Never-married"," Craft-repair"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,35," United-States"," <=50K"
45," Self-emp-not-inc",138962,10," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",0,0,72," Canada"," <=50K"
22," Private",171176,9," Never-married"," Other-service"," Not-in-family"," White"," Female",0,0,48," Cambodia"," <=50K"
34," Federal-gov",222548,10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,4," United-States"," <=50K"
37," Local-gov",319685,11," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,54," United-States"," >50K"
64," Federal-gov",64101,8," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,24," United-States"," <=50K"
23," Federal-gov",214238,4," Never-married"," Armed-Forces"," Not-in-family"," White"," Female",0,0,40," Mexico"," <=50K"
36," Federal-gov",224886,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
68," Never-worked",141181,5," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,2," United-States"," <=50K"
37," Private",292370,13," Married-civ-spouse"," Prof-specialty"," Husband"," Other"," Male",0,0,50," Cambodia"," >50K"
19," Federal-gov",140399,10," Never-married"," Armed-Forces"," Other-relative"," White"," Female",0,0,30," United-States"," <=50K"
25," Private",226891,11," Never-married"," Other-service"," Other-relative"," Asian-Pac-Islander"," Female",0,0,40," China"," <=50K"
73," Local-gov",200878,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,15," United-States"," <=50K"
18," Federal-gov",113185,7," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,25," United-States"," <=50K"
66," Never-worked",129476,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,6," United-States"," <=50K"
59," Never-worked",184948,11," Divorced"," Adm-clerical"," Not-in-family"," White"," Male",0,0,48," United-States"," <=50K"
26," Private",227489,10," Never-married"," Handlers-cleaners"," Other-relative"," Black"," Male",0,0,40," Canada"," <=50K"
63," Federal-gov",166425,10," Widowed"," Armed-Forces"," Not-in-family"," Black"," Female",0,0,24," United-States"," <=50K"
45," Self-emp-inc",180239,15," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",7688,0,40," Canada"," >50K"
18," Federal-gov",387871,6," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,30," United-States"," <=50K"
18," Federal-gov",252046,9," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,30," United-States"," <=50K"
22," Local-gov",313786,9," Divorced"," Exec-managerial"," Other-relative"," Black"," Female",0,0,40," United-States"," <=50K"
22," Federal-gov",137876,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
46," Private",195833,13," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,50," Cambodia"," <=50K"
67," Never-worked",98882,14," Widowed"," Armed-Forces"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
20," Federal-gov",133515,10," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,15," France"," <=50K"
52," Local-gov",121942,4," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
50," Private",176227,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," Cambodia"," >50K"
20," Federal-gov",174461,9," Never-married"," Farming-fishing"," Own-child"," White"," Female",0,0,5," United-States"," <=50K"
73," Federal-gov",123345,9," Widowed"," Armed-Forces"," Not-in-family"," White"," Female",0,0,65," United-States"," <=50K"
